tag_name_verbose,addresses,tag_type_verbose,tag_subtype_verbose
Binance.com,1vZARivbusQ5ieWfEBDeZCvaid2L3cbdjotVqDn4rVDWHRV,Exchange,Mandatory KYC and AML
Binance.com,1vZ4qfLmHhcy3EYQ7gT6aMasgYV5c27nDP3cyscMCUQmifD,Exchange,Mandatory KYC and AML
Binance.com,1vZ2o9VJdoxgn3i2hvUdNUdpQWhT5VcSmLnkPYUkVzhXT3h,Exchange,Mandatory KYC and AML
Huobi.com,1vZ1HAQAfL6y3jWiMu6AsVMY6JbPrn9m3J7aDbh5P2JXgjj,Exchange,Optional KYC and AML
MEXC Global,1vYyVcs4BjcMYiDmQG9t548p2wMYUc5TRkttaaE28yFGp99,Exchange,Optional KYC and AML
Binance.com,1vYooJqLSVcq9ih2F9uHuoQKgqhgt2GM6QAcLsw1GDc9LUK,Exchange,Mandatory KYC and AML
Gate.io,1vYikC5EPQpn4wmFPmqWEbTee4VB61BTUZhixNYWNzYEDQv,Exchange,Mandatory KYC and AML
Huobi.com,1vYh1WPNBkouX1Eg9dzpbLjNat7ii96CdspDTcysoYcs487,Exchange,Optional KYC and AML
Binance.com,1vYggipiJd3Yhfc37CdqhN6G6dvTzYarN9brDsNT76hcgMq,Exchange,Mandatory KYC and AML
Okx.com,1vYd3kGNnX2sD482Y12gRaAJdmNnTMB5GejKyE1uVm7UDtm,Exchange,Mandatory KYC and AML
Binance.com,1vYYN2oBxiZXq7GMNiVSZFweRGwwr5HtQYtMRuUm3J8YxHk,Exchange,Mandatory KYC and AML
Binance.com,1vYT5obVnxQcCEwFUxtPnB2vwWppfJD2b3pRmf1Cw5WXt9F,Exchange,Mandatory KYC and AML
Binance.com,1vYKfLfnJGx8UgK4waFsYBUAAmDf5u3btf3vpaf2u7foeqm,Exchange,Mandatory KYC and AML
Binance.com,1vYHsaqHRGZHbbMpcgPohbAmcUrdj2crqhjyh1DZi88NyWB,Exchange,Mandatory KYC and AML
Binance.com,1vYHMgoXcW3WD561WF6fJTPxeSipJUR2voSZHjWafWmPp4R,Exchange,Mandatory KYC and AML
Binance.com,1vYEkPJaaUUziTLLYP1JuyRRdKpPB7YGuS5bE9rqxveS9WE,Exchange,Mandatory KYC and AML
ByBit.com,1vYEdvEe3qW1UhC16R4dCsHQ7BQpYMNUwJVRpSSUKvBMGZy,Exchange,Mandatory KYC and AML
HitBTC,1vY9eCWXKXwZBD6W5LaJz3y1xVgXfA7PTtTVwx4mg4oPUNQ,Exchange,Optional KYC and AML
Okx.com,1vY7G4ALvq995NCHEUqrBgmg4Ag9GW7UMqdMcwkvUBgq6wi,Exchange,Mandatory KYC and AML
Okx.com,1vXyn6HqwUPUMX7EcA4SF8L9jkDLDJ1zYUr58s6cmsFS8mb,Exchange,Mandatory KYC and AML
Binance.com,1vXwqdU75wKcsRYeoUzkCwdoC878y4Fi9vBcq1xcqMVn9Ay,Exchange,Mandatory KYC and AML
Binance.com,1vXoStDKkKKqyx2LKw6iz8QEYQ2V4CQr1jP7DQkvAEKsiCc,Exchange,Mandatory KYC and AML
Okx.com,1vXj7mTJe3fgwM1Ma4Kfz95PPz4gd5H5UjRMSwXcAKZ1KMG,Exchange,Mandatory KYC and AML
Binance.com,1vXe1R41drkWKHdQPcvjzzMUzvFsX2iJLG6XGS7yFqJm7nr,Exchange,Mandatory KYC and AML
Bitget.com,1vXdvKdgAELUDz5F2jvJXFHgupFiXKYkdtPw8pJqVPrwoSj,Exchange,Optional KYC and AML
Huobi.com,1vXdsdCubXB7nsXafy5v68WrJNe8iyAk4prfFwtzHq5zM5n,Exchange,Optional KYC and AML
Huobi.com,1vXd45ietJEjtiTAsnwpgoqxcqcZ7maVcU62JEdpyseeUMJ,Exchange,Optional KYC and AML
Huobi.com,1vXctfxWTVejCNZmFiPbz8H7hGKPPxsamGGq9Ru1XhcPT1z,Exchange,Optional KYC and AML
Huobi.com,1vXb4WkV6QpxGfdgrwjA8sushBaL594WKbkWdiwn6RxDi7v,Exchange,Optional KYC and AML
Binance.com,1vXYBYRuU6cPNszdjKGdzQV4qEqsxVo9cYfdcMVo1Ad86wm,Exchange,Mandatory KYC and AML
ByBit.com,1vXVtFg5iX5cNN6z5DaEBnmsnY58DmiDT55yaqbXadU6TVi,Exchange,Mandatory KYC and AML
Binance.com,1vXVmqK1K5eHBKkon5ogFjX17Mokiq9KEwQ3L2G2kJxSvM1,Exchange,Mandatory KYC and AML
Binance.com,1vXTgREtF9vS2PFeTFiQsqxFZBesQnJMuPdMtQAggy1adJp,Exchange,Mandatory KYC and AML
Binance.com,1vXPgDhnGEGKF3ncs9CCnFPjkJJ2wTFj2U6A4C2Gfb6HBzM,Exchange,Mandatory KYC and AML
Binance.com,1vXLn8BF3MbMJVdVi6Xu3U2g7jCAANncV5D8fRgsV46qWMi,Exchange,Mandatory KYC and AML
Gate.io,1vXKnCexUTYDEvVTWmfYVyCuqb7qr1hKJHpw8KKsvaMoFtc,Exchange,Mandatory KYC and AML
Binance.com,1vXHDxEuSKud3ACyXGa6QpjTSgBaLUZDBJ5FicMAUppqQUo,Exchange,Mandatory KYC and AML
Binance.com,1vXAx7ss95GrUkZ7UXzC8zf4HpWxXFpaG41x3QgfM8FnYFU,Exchange,Mandatory KYC and AML
Binance.com,1vX92Zk7vJ3fu29FDR8Yet9uJfAC4hAkjKqxTdRPYurS2Qj,Exchange,Mandatory KYC and AML
Binance.com,1vX5CrVzdRNREaDeXtCGbafjKg3biS26aJG1SRS4u6DQXc1,Exchange,Mandatory KYC and AML
Binance.com,1vX59SAvK9xxa99Qd2XzXTeYzxDqMayEAJnm4qYRNzg7v32,Exchange,Mandatory KYC and AML
ByBit.com,1vWzYyJn2rQVjC4v5ghXYGbxFS2vYddizxzHBDGLvJQXjQw,Exchange,Mandatory KYC and AML
Binance.com,1vWyqKq7Yy5gGyMkd25nxve2Mxz6jHp9V3ULD1s2chY2fgM,Exchange,Mandatory KYC and AML
Binance.com,1vWuxCL6m7RfmxzoKYnKU9DurD5qqrdfkoyaEH6t6RFinXz,Exchange,Mandatory KYC and AML
Binance.com,1vWtto1WmfgimgdBoCJKtPKqinn8XDthD69nDT1N2SLsmSM,Exchange,Mandatory KYC and AML
Binance.com,1vWsDL2C3WdZyZbszH544PSQtVNQWcYBvkzhRXoEUeAuKUw,Exchange,Mandatory KYC and AML
Huobi.com,1vWoALsUpYoH4HbrBZVBgFY173VzwAEzv1dH8AHnowXKUr7,Exchange,Optional KYC and AML
Binance.com,1vWjiaJTPRUh9gwHvHzXepeTeowu9br8M4WVnKXJvP39gup,Exchange,Mandatory KYC and AML
Binance.com,1vWh71aXFHJWihfpN85Q39yDM1Jo9F4atzPYqZWSNuhtsCR,Exchange,Mandatory KYC and AML
ByBit.com,1vWh2XR9gFxeNFR64hc6S3QnoBWiQxaEkXH7QsBkDSyrWzn,Exchange,Mandatory KYC and AML
Binance.com,1vWdzeo77Z4SpsCpuCtFAaYpZTSSpkhcsb3W8PxPXP5CnZ2,Exchange,Mandatory KYC and AML
Binance.com,1vWdKbvAGV7omC6GnTkbBf5hTdxTWGPekXEEuzU3tTymCzH,Exchange,Mandatory KYC and AML
Binance.com,1vWTYv8fM99u9vDNiRzkfJNTsoMmvk1B2J1Y3xm2bFpWSi8,Exchange,Mandatory KYC and AML
Binance.com,1vWMvwozK5AZUCYQMCLndgLY7fURW1xvbPQe9uN9pp63QPg,Exchange,Mandatory KYC and AML
Binance.com,1vWJD5yEjdJZ1rMdFm1rGsXACharbPDoe9yU2Y6MkKcBPFg,Exchange,Mandatory KYC and AML
Binance.com,1vWHtCSb1UizqtoVaYr4WudJE7qgq2xUQR1WAcdzVPUgLBX,Exchange,Mandatory KYC and AML
Gate.io,1vWHNBmsGP45Yj24LZZhNYSHasBG4CJUjfkHdwAHkXScemC,Exchange,Mandatory KYC and AML
Gate.io,1vWDvnU2rde2KaJgdRTLVEMnatEkVRFWUVebcqZZix1HrDW,Exchange,Mandatory KYC and AML
Huobi.com,1vWDJCzhgv7zLqGTGr5K98frY9BL3f64G6HKaBcZKmExz3N,Exchange,Optional KYC and AML
Gate.io,1vWCU8GdkU8uiKKkM6wxB3WUZi3hHvwKfcdPDGVYM1NPBXY,Exchange,Mandatory KYC and AML
Huobi.com,1vWB1b7JLidcqUkQEu4ETHVQ3qFCBGzQGb9fAtGyRqfjgQ8,Exchange,Optional KYC and AML
Binance.com,1vW71Pjb84TKwHJxJKE45smjR4hFx9Qs8Rqiw6tam4QdwZp,Exchange,Mandatory KYC and AML
Binance.com,1vW6r6RofAcxmjrVEpgF9nNXFXFRPtLzYT5DHLPG3m5WAwf,Exchange,Mandatory KYC and AML
Binance.com,1vW6a1PEez15q1fXGckDdm4NYbF9mSmibuLKjiZnddwYpSB,Exchange,Mandatory KYC and AML
Huobi.com,1vW6JeXfF71R75rYD2A4A6Q5T9SCgAdfArPSuXnUnQJhMza,Exchange,Optional KYC and AML
Binance.com,1vW3zSBM1oEj3Kwkkic6238gUPScnKDRazDAnoca3JJhzcw,Exchange,Mandatory KYC and AML
Gate.io,1vW1UnHeCf38ZhDJnojqNdjPMjRJ3BSoy6Awj2c5UpfVvmT,Exchange,Mandatory KYC and AML
Binance.com,1vVumRHfNWMaCfx8SZ3iQU5zioRGdEWWYj1BxLRb5BZ6ZZW,Exchange,Mandatory KYC and AML
Binance.com,1vVrEM5owf8W3SisS7E8FvA8GYQLcvBDMU1eZMpqqgiagPG,Exchange,Mandatory KYC and AML
HitBTC,1vVpr9kFT7ptg9sYn5ETFGRWxBwNKiyiicndhb5tmc6CmbY,Exchange,Optional KYC and AML
HitBTC,1vVpkGRx1zY7crC9e8xjV3KqWo8nP66UQbXWLrPXDPhVhVP,Exchange,Optional KYC and AML
Binance.com,1vVo1XHh3qMxr3Ya86TMLVh35hq4DkWvCv5t9WtirkLvFLm,Exchange,Mandatory KYC and AML
Binance.com,1vViLef9HHej8FSDtV2tBhSMMSh37jvhVTk6o4nFZVCD2MD,Exchange,Mandatory KYC and AML
Binance.com,1vVgn4QS4DbVt7eiwqoQCU6S8sMeunUmz6ja36xwbqyfsdz,Exchange,Mandatory KYC and AML
Binance.com,1vVgJhFLp6YYw1Lds5RYvk7cG5sRZDUgtpAPqTCYTJhcuwg,Exchange,Mandatory KYC and AML
Binance.com,1vVfRPhhSaogXNtVGicdg7T45Xcjt6DYAJYNiLvqZomAiRZ,Exchange,Mandatory KYC and AML
Okx.com,1vVdQr3EsLaPc1A6budF4mV6teR79oUnDaWPUY9J2qioNV2,Exchange,Mandatory KYC and AML
Binance.com,1vVdCbrPSXi3qa3eL22KpffohKbgmomiSDpgmGb9TZf6dFX,Exchange,Mandatory KYC and AML
Huobi.com,1vVcfQNR5UHyKJtpSesGuS6XttNHSFZnrnNpdJgLpPruW1L,Exchange,Optional KYC and AML
Binance.com,1vVbr2ebHB9HMPacA9Y4AJGX6X9FABt7xLMLuCNRwVDrCw2,Exchange,Mandatory KYC and AML
Binance.com,1vVafE2c1biRyHJymDJPj5KeYbqrrNTYne6t4KJPqmjXrbp,Exchange,Mandatory KYC and AML
Huobi.com,1vVaRWd2fnwppQngAbfkU5X63Vfujh33BDkMxnBDwZ5Xg99,Exchange,Optional KYC and AML
Binance.com,1vVa8k4ZQZspjfCiHaFjKNvD4D9cNgrJqVMTR1bmTjmvSoN,Exchange,Mandatory KYC and AML
Binance.com,1vVVFBV7KmGpNPDw9m7hTVij5m6TH4wmv61Hm7CNuheYbXr,Exchange,Mandatory KYC and AML
Binance.com,1vVUhswLao8KARnnsjmk3KbtsZjRtJq3TXp21W7XkNRZLEs,Exchange,Mandatory KYC and AML
Gate.io,1vVR5DbcCu7mWPdQGHUscvcWGxpSHpr43TLhW4tjTWPYMfQ,Exchange,Mandatory KYC and AML
Binance.com,1vVLva4ASyrgu9ngGxXYmSecnYURfqYnCgPcfAwkiz32rFW,Exchange,Mandatory KYC and AML
Okx.com,1vVBPdD6FXMxGm9tycRi6GjoMPuMht6SHnmH1A3xwQRwbxc,Exchange,Mandatory KYC and AML
Binance.com,1vVA4tPLB6eKh6Z5jbhNbeJqfhi5LBDjix5XWfN3URJYzZv,Exchange,Mandatory KYC and AML
Binance.com,1vV8t3dtzY3PFQRuG5DYchRqUT4WWcY6HpLxr4WZ4eucK9G,Exchange,Mandatory KYC and AML
Binance.com,1vV5wgKzmMh8J8AHs6p7XbHPBKa4NQqBN8AaAq6DLBzbWzH,Exchange,Mandatory KYC and AML
Binance.com,1vV5atYujjiTzKLsYRVXPECSUbx1NfSFMBNtPxK3eUWig8S,Exchange,Mandatory KYC and AML
Binance.com,1vV2EPqXReY4wjSaT2fkwoThnTxt4ZCE4sspkxtYuW8RJ5K,Exchange,Mandatory KYC and AML
Binance.com,1vUzqEzqLtaVdYnUmufPsdVahrSXWF97phJWc9iG2GmAd8F,Exchange,Mandatory KYC and AML
Binance.com,1vUyKfaee97UHxdCVSYkv248P6NztHzWERqsWCpZdxuH7jR,Exchange,Mandatory KYC and AML
Binance.com,1vUxm2j4wNtAp4NENrKNb7acW9igRH8XvkNdd4LUwHKGBZ6,Exchange,Mandatory KYC and AML
Binance.com,1vUwfQuZjJDWH3X23hBJDN8HiTF8tniwjro44aVTQCqy6Ab,Exchange,Mandatory KYC and AML
ByBit.com,1vUnbGQ2r8ggCT6MCCTFGN2xcgzv7fY9SJ87Bf92wL6ejo5,Exchange,Mandatory KYC and AML
Binance.com,1vUjBccDJLjcypyMaGvz21ZwZzVdkrcCRjQn8kxWBjsaQcB,Exchange,Mandatory KYC and AML
FTX.COM,1vUg5DquKdB7nw9XKFtZG3fxg9e6Bt2R9DzZS9taPnDabQX,Exchange,Inactive
Binance.com,1vUeHcELTcYHDenXHGQSen6HYqQUzUreQwdYYJg15VrxXnp,Exchange,Mandatory KYC and AML
Binance.com,1vUdbSGAEQB2wbTFaz6ZPBBejrgLFC17sbekibJyf2AqTGw,Exchange,Mandatory KYC and AML
Binance.com,1vUbAYwVPMv9qsQXdELpXVZTqTDEqG7RUxjRk6bgARhxSfg,Exchange,Mandatory KYC and AML
Binance.com,1vUYBzeoxGjbn3xGeTheE1X3GL8v1F2gKpwLhauLNKKy92r,Exchange,Mandatory KYC and AML
Binance.com,1vUXS9cxgLmBphomd8v5zp1pEekMwa7dNe7rSDGP87pZr5a,Exchange,Mandatory KYC and AML
Bitrue,1vUX6B1DoLgYHu7vHRob6mLvSWxGJ1j7ea8ri9xQ6Kg8ABT,Exchange,Optional KYC and AML
Binance.com,1vURVyhPcVSohDf8ARS3gPYdQknCoBGFhN87e46sn11GXve,Exchange,Mandatory KYC and AML
Binance.com,1vUQ4oPY8PnBQssTKMxBJWbsBSswVpXdu1kBFPs73VhRiAB,Exchange,Mandatory KYC and AML
Binance.com,1vUPJTW6fKdPG7U5Qr3kXzCAF5zwv4yzjGpGzo9uLYrznaZ,Exchange,Mandatory KYC and AML
Binance.com,1vUKWGMDQuNPZ5gMZJ3GLyiRmN4BiUHfAVAfN63uyJdu35j,Exchange,Mandatory KYC and AML
Binance.com,1vUFnJAjqWVpqBQ38zmhNvgNhM59rCpaFDQ7XKJTWEBuQ5t,Exchange,Mandatory KYC and AML
Binance.com,1vUEVVP86vQ6G5B9pTMfFrALzcxj37inxS83h2Meoc75doS,Exchange,Mandatory KYC and AML
Binance.com,1vUDG7mdyXVaHCdvVkGtKMNkmjsii5doPDTyQL3A6PGmFDb,Exchange,Mandatory KYC and AML
Binance.com,1vUAn3jAVF212zo78FAr7f16fP4FDz8PVeFu4u9V7d58fvG,Exchange,Mandatory KYC and AML
MEXC Global,1vUAd96LfxEqTfmptajkciAh5QZYaxjdvEeADA8BieHeyrS,Exchange,Optional KYC and AML
Gate.io,1vU8YkZxg7cJgRS9rBZm5gijntoRGfrgA4WBdBNJNMvWQrp,Exchange,Mandatory KYC and AML
Binance.com,1vU7JjZ6LnDe8u6PX4zAnKYBMcUSNXxFpAzjfHgjVwVJSgn,Exchange,Mandatory KYC and AML
Binance.com,1vTzf2o1WxM6u4LtXGS8E14HAZFX1hSWHusAuVYbNeEbBUT,Exchange,Mandatory KYC and AML
HitBTC,1vTygBmGVUr6hyNVdijEyRzZshmMjCsP4kXCbf5q5fpreXF,Exchange,Optional KYC and AML
Okx.com,1vTwkzeRQ4r7FuTP9qw7KZvasRfXMfEmk98N9mRvhwHUtTG,Exchange,Mandatory KYC and AML
Binance.com,1vTrLdLhYmrPkXP7EeoGoPxwZ2t4HucAYmXncijV2EnEXeD,Exchange,Mandatory KYC and AML
MEXC Global,1vTqLSPGfBfov3x5sCZt6wDfJoD6fBd8deRr8B55U55i9YW,Exchange,Optional KYC and AML
Binance.com,1vTkinoXG7x2Wbcv9KthQwQoe18o3mtNUQMZ3HmKu7dfEb3,Exchange,Mandatory KYC and AML
OkCoin.com,1vTjrXpMukNzTXFGEWTG98WivPxHJ76KFJGJHWVMiDfdXyD,Exchange,Mandatory KYC and AML
Okx.com,1vThXGSppmpRb2YweC2mtyCFpZGcJtLbaz3nMSHjx6YZHoo,Exchange,Mandatory KYC and AML
Binance.com,1vTeHiXjwdBgpGuMP6KwMH79StjGd9RnHWmJ8iJJixwBgkb,Exchange,Mandatory KYC and AML
Binance.com,1vTdzTkA6FXxutK35zr84dBQv6PcMgMXSrPDGZRCsA2F1pV,Exchange,Mandatory KYC and AML
Binance.com,1vTbapGfikMnQR47MGKscZwUrEfPwc8uzPaMikoaebvLBhW,Exchange,Mandatory KYC and AML
Huobi.com,1vTarpy5h96Vz3379mGhRFp671yJZuGUdFJzVsuQPMWKrca,Exchange,Optional KYC and AML
Gate.io,1vTahdy1Fa4JytcAUCe1jxqANHVRCBa3qpH4R8fzBDbHMsJ,Exchange,Mandatory KYC and AML
Binance.com,1vTZCEpkwrisWUNfKcxq84gh1qUTDgZk7n45r4L8gmPRCkr,Exchange,Mandatory KYC and AML
Binance.com,1vTXpekhb28KFKkhydDvqE5bt2McUS1KHvcEXxE51Q9MoAk,Exchange,Mandatory KYC and AML
Huobi.com,1vTXiUsoWe8Cnyg7Fq3t3pGSWTnF58WjiNsVNgVHYuwUUgr,Exchange,Optional KYC and AML
Binance.com,1vTWEEPC6QSvsX8FJYDB41jfxe76tBkxv7MdnkmfECG84BJ,Exchange,Mandatory KYC and AML
Binance.com,1vTUopuux9uKeENg1gqPmrYb7Skmtu8cDm1eKcnqMXSXBQc,Exchange,Mandatory KYC and AML
Binance.com,1vTTz59is8rFQYMa6Lxbopy1fBpZsXzhcRKK2YNpt58ixsF,Exchange,Mandatory KYC and AML
ZB,1vTPiNBBpkvfQdpYkCgw7pqF2KxBWRM2s2KuEoAWFSZpA2y,Exchange,Optional KYC and AML
Binance.com,1vTPQZKJYyhmHjvyV3Dc3ihtauTXBEEmffGczJaQEbDsUir,Exchange,Mandatory KYC and AML
Binance.com,1vT8XDvNcJovL4ao7t5RHKYqFUxDH215E2rWND2cQisCXDk,Exchange,Mandatory KYC and AML
Binance.com,1vT7YhRERvtKiPMa3nVSZw88AfuNj7JMv9M9nyuAHnVYmDk,Exchange,Mandatory KYC and AML
Binance.com,1vT51FAzKaAputUbZHrpc9Wxmk53x45nsnCQ4uTRV1M6AFj,Exchange,Mandatory KYC and AML
Binance.com,1vT3tnLk7vRFXL7grRc8ajGFe73MJ5gkbbgwx7ZGE3Z2qfQ,Exchange,Mandatory KYC and AML
Binance.com,1vT2szYTHv7VjwCGxEww5iz8V2DJJkEk3kGUxTV2yXWTzTu,Exchange,Mandatory KYC and AML
Binance.com,1vSuzJXHVgJogRvkTCRmfw2KRq4zrWywibKbrR87McMbagF,Exchange,Mandatory KYC and AML
Binance.com,1vSuHoCKVBJNeVs1N26eG1xdzdPDa3ESxRLJF1niHiTGmaK,Exchange,Mandatory KYC and AML
Binance.com,1vSuAdTGXJJygVFbF1vqPzUXXaBxBo5MAyvhJirxetfcHda,Exchange,Mandatory KYC and AML
Bitrue,1vStEZLL4uHf1QKyrPuHpRWin5z2afbkZbjKdZRJgFFEXLk,Exchange,Optional KYC and AML
Huobi.com,1vSnCNJ4XPfd2mCNt3ATD8Mu89iFkgBKtvh6jvR1PMJqRsQ,Exchange,Optional KYC and AML
Binance.com,1vSj78DUXx65TfPEcchzVWwGT8X7AvfhXnH2JAxKNLZxT8T,Exchange,Mandatory KYC and AML
Binance.com,1vShpYTtuFibkcozZi3EZ1uKxY1HFwzhLnHFHEnDBN2J45K,Exchange,Mandatory KYC and AML
HitBTC,1vSgsDqjkC7pj3cjW89FT8fEnfWxqiJtJ53oBG6fA63Hmzs,Exchange,Optional KYC and AML
Gate.io,1vSg28cAPo9N4d8NhKSyohy5WPUi3DihwdBnh8RkkYRjSGw,Exchange,Mandatory KYC and AML
Binance.com,1vSeS2EQxkqR7udMKzM5yHPjhR7qjH4bnQNoaX8Y9wknmSE,Exchange,Mandatory KYC and AML
Binance.com,1vSdQBuU6pgNKrreNZRpkS1kmedWp1cHGP3VC6VDNxVySeq,Exchange,Mandatory KYC and AML
Binance.com,1vScYgooG4CSGsztk2nyDSQzrdgPUDoYtfgJ3wc66jjoScP,Exchange,Mandatory KYC and AML
Okx.com,1vSbcevKqUL82k3BbHGMapw3Zy18ZzzysCgbYep1RUghMq2,Exchange,Mandatory KYC and AML
MEXC Global,1vSWnwTem8osVjybm1ugFpicJhQnenZ4vJ8u8vBijSHsL7m,Exchange,Optional KYC and AML
Binance.com,1vSRiGNy6RCq5xhv4bpS3hVQd1T9SVkWcGezob7hvybT8kt,Exchange,Mandatory KYC and AML
CEX.IO,1vSRY9w4tQNYRqkFsTxsndFkSfw6BbqeuExAYcPx9JXzEwy,Exchange,Mandatory KYC and AML
Binance.com,1vSQRJJqVjFqnRY49eANfz1MLdp8qTXtwXgnrpfaMHXjQGF,Exchange,Mandatory KYC and AML
Binance.com,1vSQKv3wgPYB2tCuzDS4YrWJZzeCTtsLbjbK2Z92NxTNn4P,Exchange,Mandatory KYC and AML
Binance.com,1vSNzPq2ywyXwNoeUt6Km1NeMYHJc8Dx9LSia23maEn2ZR6,Exchange,Mandatory KYC and AML
HitBTC,1vSHfetYNmYq2ANkSaVYZJuDNMsxq1bDCiEEcNRq9HBZqXK,Exchange,Optional KYC and AML
Gate.io,1vSF1s6AJCQf1YpSaYius1EDKuP1boHHPGbTNU56HvsaLPK,Exchange,Mandatory KYC and AML
Binance.com,1vSDdm7GX4UqXwdL5FC8f7gikJXyfMD6PmTyzhjZ8CEso75,Exchange,Mandatory KYC and AML
AscendEX(BitMax),1vS237ExQ6GxUxU41a6cZft3oPBMxR54T1et126a4FCjTn4,Exchange,Mandatory KYC and AML
Huobi.com,1vRzpZu6TQGeg7aEyBwgCBJcQyEdQr8BQAmPipUetq1oHRv,Exchange,Optional KYC and AML
Okx.com,1vRzcDMx7Lwq4BC864ybsbPwq4Jmi4JbKYuKod6xSCeWMAq,Exchange,Mandatory KYC and AML
Huobi.com,1vRyotPXoLPWiVjCvbzgPLRqyKUWPmNESvJ7piREiFK4A5d,Exchange,Optional KYC and AML
FTX.COM,1vRxhMJx8foTs5DiX8qj7LKd6McpUL26GWV6WNdMXBJFdUC,Exchange,Inactive
Binance.com,1vRxYrkrPNtyDJWVYzJcQCFUUfdmBwpbx7frH7KZjGuBVxX,Exchange,Mandatory KYC and AML
Huobi.com,1vRtbbNnpdnqgCnAjzUZt52R6e6i1JEp8mGt1JaU5Mo7wmm,Exchange,Optional KYC and AML
Binance.com,1vRtHvz3ECbAnQXqxe8B7WpNYVNsKBmhDpSw9W6VWgJ8GqV,Exchange,Mandatory KYC and AML
Okx.com,1vRrirqfskQyN2pw2WkrZAch9ShmS6ABKsgA1smMAYKtfuz,Exchange,Mandatory KYC and AML
Binance.com,1vRqnznmJBgcmqaBq7E8HiFR33Kn3mNf5qJ4gfhwA9bHReg,Exchange,Mandatory KYC and AML
Binance.com,1vRo7zWkaMKrtZwrAF1RknfXgTrtTECRo3rd1qPRTUHCtGv,Exchange,Mandatory KYC and AML
Okx.com,1vRnzQ96MZCZ3B3G66dKyPT8389evGF3FsfKLYqmXRCmTjX,Exchange,Mandatory KYC and AML
Binance.com,1vRmPHLN5uEKRvuBRSVDBRTpgWi2Mo7QBENiTnSNcejLNU7,Exchange,Mandatory KYC and AML
Okx.com,1vRkx3tjNRV7gu8v6UFbnBiGXHWbZHED7WkBf7Vvm27Ak7G,Exchange,Mandatory KYC and AML
HitBTC,1vRjbUVXBzpPyu5eLM2aAX6GPEDKDpxxYHMFpocvtf1buz3,Exchange,Optional KYC and AML
Binance.com,1vRi9sKsrjpc1hh7UtyQJmm5271EVCQysqxuhQxcVJwdvc5,Exchange,Mandatory KYC and AML
Binance.com,1vRfgurv9GQbYgVMwDQuyL9UDwocvPvjR1g1ckvnLf1eo9W,Exchange,Mandatory KYC and AML
Binance.com,1vRfayAbUBctBPbz2D46ZX3wFR8qoK4vKqkrsK4Sjk5nzBy,Exchange,Mandatory KYC and AML
Binance.com,1vRbbsnJQB2GQyfxaDqTXAnW4V786TZQBedTVY91x2pViXi,Exchange,Mandatory KYC and AML
Binance.com,1vRbNjmK6VWWy4MTsqFRfaaTFzVPj8UviXtzZbC9UYc47EK,Exchange,Mandatory KYC and AML
ByBit.com,1vRZRpmymvdJ6rAqBuVTBhH9SJ5Aumj1nXzEyuf9ZkJ7xZ7,Exchange,Mandatory KYC and AML
Binance.com,1vRGKChChuevmEL7PCwhJh7sRkqaKKSb2qE1GhLKLQqjex3,Exchange,Mandatory KYC and AML
Binance.com,1vRDS9m6BY7yzHpzynEMPaBazAmTeFurQj5bG5Pjsbg5ng5,Exchange,Mandatory KYC and AML
Binance.com,1vRCYup8iKVpaWUvcJhmkS28dJNAXgikY45LvAwvJaXjg62,Exchange,Mandatory KYC and AML
Bitget.com,1vRB6UPVnts6sbCgZiqsLu1hXcX6ZrguazXm3MVr31xrtci,Exchange,Optional KYC and AML
Binance.com,1vR7gMH6X7M9jQPx9nY8qqQSigGL3LdCTSqihhTCxUVSzvH,Exchange,Mandatory KYC and AML
Binance.com,1vR5Ti3NXuSXn52Z8fxTc4hQhW6BdWNVfF2effSwdA8m4qc,Exchange,Mandatory KYC and AML
Binance.com,1vR2KKgsQDW9AzMBCwaLZ8BAuWKkPDBZDAaFg39HPRAhsSN,Exchange,Mandatory KYC and AML
Binance.com,1vR1Uf1RdWLKtz4bYGQdRjSWFXBTZfxtz8oBB7igXtDmzBF,Exchange,Mandatory KYC and AML
Binance.com,1vQwu5ANyAbszKtAAYMhgPVUKFxvMsYxNWg55pdQU8g9p3X,Exchange,Mandatory KYC and AML
Binance.com,1vQsLvEutBpwhQvQ3UjgimW8vsmXNkkKuPH4j34yZoa3mAN,Exchange,Mandatory KYC and AML
Binance.com,1vQs84PrRypZ6icRha9UaBJYjrjAhNswS4RysBixTMiLaN2,Exchange,Mandatory KYC and AML
Huobi.com,1vQpKi3hZRLVT3f4kkEMKrpgz3w1dMz5K6CJxCT6hovvfX9,Exchange,Optional KYC and AML
Binance.com,1vQmGLHu8f4erckVJni5zwxLdxyneoRBUJsjpquSg9KwvcR,Exchange,Mandatory KYC and AML
Binance.com,1vQic4ZYa25No3b6hpA3tFwC8NzDWQ4doWc4t8V28tz2ruo,Exchange,Mandatory KYC and AML
Binance.com,1vQfx23iwFrXqapk7emXAv1p7HAmHJ6VYqr1NMY6BKu3z3D,Exchange,Mandatory KYC and AML
Binance.com,1vQbbSzmGUpv71Xnr19kt8TLNmvGCg43TNMEUNzKjg4Tc5A,Exchange,Mandatory KYC and AML
Binance.com,1vQaE5BuEZCK7pQa3pvt9MQMrfHunE6BJ8awgTskE4pEmNW,Exchange,Mandatory KYC and AML
